	reactome-id	name	species	wp-id
2076	R-HSA-211733	Regulation of activated PAK-2p34 by proteasome mediated degradation	Homo sapiens	
2077	R-HSA-211728	Regulation of PAK-2p34 activity by PS-GAP/RHG10	Homo sapiens	
2078	R-HSA-109606	Intrinsic Pathway for Apoptosis	Homo sapiens	WP1841
2079	R-HSA-111453	BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members	Homo sapiens	
2080	R-HSA-114294	Activation, translocation and oligomerization of BAX	Homo sapiens	
2081	R-HSA-111452	Activation and oligomerization of BAK protein	Homo sapiens	
2082	R-HSA-111471	Apoptotic factor-mediated response	Homo sapiens	
2083	R-HSA-111469	SMAC-mediated apoptotic response	Homo sapiens	
2084	R-HSA-111463	SMAC binds to IAPs 	Homo sapiens	
2085	R-HSA-111464	SMAC-mediated dissociation of IAP:caspase complexes 	Homo sapiens	
2086	R-HSA-111461	Cytochrome c-mediated apoptotic response	Homo sapiens	
2087	R-HSA-111458	Formation of apoptosome	Homo sapiens	
2088	R-HSA-111459	Activation of caspases through apoptosome-mediated cleavage	Homo sapiens	
2089	R-HSA-114452	Activation of BH3-only proteins	Homo sapiens	
2090	R-HSA-111446	Activation of BIM and translocation to mitochondria 	Homo sapiens	
2091	R-HSA-111448	Activation of NOXA and translocation to mitochondria	Homo sapiens	
2092	R-HSA-139915	Activation of PUMA and translocation to mitochondria	Homo sapiens	
2093	R-HSA-139910	Activation of BMF and translocation to mitochondria	Homo sapiens	
2094	R-HSA-111447	Activation of BAD and translocation to mitochondria 	Homo sapiens	
2095	R-HSA-75108	Activation, myristolyation of BID and translocation to mitochondria	Homo sapiens	
2096	R-HSA-111457	Release of apoptotic factors from the mitochondria	Homo sapiens	
2097	R-HSA-75153	Apoptotic execution  phase	Homo sapiens	
2098	R-HSA-111465	Apoptotic cleavage of cellular proteins	Homo sapiens	
2099	R-HSA-264870	Caspase-mediated cleavage of cytoskeletal proteins	Homo sapiens	
2100	R-HSA-351906	Apoptotic cleavage of cell adhesion  proteins	Homo sapiens	
2101	R-HSA-352238	Breakdown of the nuclear lamina	Homo sapiens	
2102	R-HSA-211736	Stimulation of the cell death response by PAK-2p34	Homo sapiens	
2103	R-HSA-140342	Apoptosis induced DNA fragmentation	Homo sapiens	
2104	R-HSA-211227	Activation of DNA fragmentation factor	Homo sapiens	
2105	R-HSA-5218859	Regulated Necrosis	Homo sapiens	WP3383
2106	R-HSA-5213460	RIPK1-mediated regulated necrosis	Homo sapiens	
2107	R-HSA-5675482	Regulation of necroptotic cell death	Homo sapiens	
2108	R-HSA-5218900	CASP8 activity is inhibited	Homo sapiens	
2109	R-HSA-1474244	Extracellular matrix organization	Homo sapiens	WP2703
2110	R-HSA-1566977	Fibronectin matrix formation	Homo sapiens	
2111	R-HSA-3000157	Laminin interactions	Homo sapiens	
2112	R-HSA-3000178	ECM proteoglycans	Homo sapiens	
2113	R-HSA-3000171	Non-integrin membrane-ECM interactions	Homo sapiens	
2114	R-HSA-3000170	Syndecan interactions	Homo sapiens	WP2787
2115	R-HSA-1474228	Degradation of the extracellular matrix	Homo sapiens	WP2774
2116	R-HSA-1592389	Activation of Matrix Metalloproteinases	Homo sapiens	WP2769
2117	R-HSA-1442490	Collagen degradation	Homo sapiens	WP2708
2118	R-HSA-1566948	Elastic fibre formation	Homo sapiens	WP2666
2119	R-HSA-2129379	Molecules associated with elastic fibres	Homo sapiens	
2120	R-HSA-1474290	Collagen formation	Homo sapiens	
2121	R-HSA-2022090	Assembly of collagen fibrils and other multimeric structures	Homo sapiens	WP2798
2122	R-HSA-2214320	Anchoring fibril formation	Homo sapiens	
2123	R-HSA-2243919	Crosslinking of collagen fibrils	Homo sapiens	
2124	R-HSA-1650814	Collagen biosynthesis and modifying enzymes	Homo sapiens	WP2725
2125	R-HSA-216083	Integrin cell surface interactions	Homo sapiens	WP1833
2126	R-HSA-1852241	Organelle biogenesis and maintenance	Homo sapiens	
2127	R-HSA-1592230	Mitochondrial biogenesis	Homo sapiens	WP3331
2128	R-HSA-2151209	Activation of PPARGC1A (PGC-1alpha) by phosphorylation	Homo sapiens	
2129	R-HSA-2151201	Transcriptional activation of mitochondrial biogenesis	Homo sapiens	
2130	R-HSA-5617833	Assembly of the primary cilium	Homo sapiens	WP3498
2131	R-HSA-5620912	Anchoring of the basal body to the plasma membrane	Homo sapiens	
2132	R-HSA-5620924	Intraflagellar transport	Homo sapiens	
2133	R-HSA-5620920	Cargo trafficking to the periciliary membrane	Homo sapiens	
2134	R-HSA-5620916	VxPx cargo-targeting to cilium	Homo sapiens	
2135	R-HSA-5624958	ARL13B-mediated ciliary trafficking of INPP5E	Homo sapiens	
2136	R-HSA-5620922	BBSome-mediated cargo-targeting to cilium	Homo sapiens	
2137	R-HSA-5624138	Trafficking of myristoylated proteins to the cilium	Homo sapiens	
2138	R-HSA-5368287	Mitochondrial translation	Homo sapiens	WP3310
2139	R-HSA-5389840	Mitochondrial translation elongation	Homo sapiens	
2140	R-HSA-5368286	Mitochondrial translation initiation	Homo sapiens	
2141	R-HSA-5419276	Mitochondrial translation termination	Homo sapiens	
2142	R-HSA-1430728	Metabolism	Homo sapiens	
2143	R-HSA-71737	Pyrophosphate hydrolysis	Homo sapiens	
2144	R-HSA-1475029	Reversible hydration of carbon dioxide	Homo sapiens	WP2770
2145	R-HSA-5660526	Response to metal ions	Homo sapiens	
2146	R-HSA-5661231	Metallothioneins bind metals	Homo sapiens	WP3814
2147	R-HSA-196854	Metabolism of vitamins and cofactors	Homo sapiens	
2148	R-HSA-196849	Metabolism of water-soluble vitamins and cofactors	Homo sapiens	WP1857
2149	R-HSA-199220	Vitamin B5 (pantothenate) metabolism	Homo sapiens	
2150	R-HSA-196783	Coenzyme A biosynthesis	Homo sapiens	
2151	R-HSA-196780	Biotin transport and metabolism	Homo sapiens	
2152	R-HSA-196807	Nicotinate metabolism	Homo sapiens	
2153	R-HSA-197264	Nicotinamide salvaging	Homo sapiens	
2154	R-HSA-196757	Metabolism of folate and pterines	Homo sapiens	WP3806
2155	R-HSA-947581	Molybdenum cofactor biosynthesis	Homo sapiens	
2156	R-HSA-196819	Vitamin B1 (thiamin) metabolism	Homo sapiens	
2157	R-HSA-196741	Cobalamin (Cbl, vitamin B12) transport and metabolism	Homo sapiens	
2158	R-HSA-196843	Vitamin B2 (riboflavin) metabolism	Homo sapiens	
2159	R-HSA-196836	Vitamin C (ascorbate) metabolism	Homo sapiens	
2160	R-HSA-964975	Vitamins B6 activation to pyridoxal phosphate	Homo sapiens	
2161	R-HSA-6806667	Metabolism of fat-soluble vitamins	Homo sapiens	
2162	R-HSA-196791	Vitamin D (calciferol) metabolism	Homo sapiens	WP3685
2163	R-HSA-6806664	Metabolism of vitamin K	Homo sapiens	WP3822
2164	R-HSA-2161522	Abacavir transport and metabolism	Homo sapiens	WP2712
2165	R-HSA-2161517	Abacavir transmembrane transport	Homo sapiens	
2166	R-HSA-2161541	Abacavir metabolism	Homo sapiens	
2167	R-HSA-556833	Metabolism of lipids and lipoproteins	Homo sapiens	
2168	R-HSA-535734	Fatty acid, triacylglycerol, and ketone body metabolism	Homo sapiens	WP1817
2169	R-HSA-200425	Import of palmitoyl-CoA into the mitochondrial matrix	Homo sapiens	
2170	R-HSA-74182	Ketone body metabolism	Homo sapiens	
2171	R-HSA-77111	Synthesis of Ketone Bodies	Homo sapiens	
2172	R-HSA-77108	Utilization of Ketone Bodies	Homo sapiens	
2173	R-HSA-77289	Mitochondrial Fatty Acid Beta-Oxidation	Homo sapiens	
2174	R-HSA-77288	mitochondrial fatty acid beta-oxidation of unsaturated fatty acids	Homo sapiens	
2175	R-HSA-77286	mitochondrial fatty acid beta-oxidation of saturated fatty acids	Homo sapiens	
2176	R-HSA-77352	Beta oxidation of butanoyl-CoA to acetyl-CoA	Homo sapiens	
2177	R-HSA-77348	Beta oxidation of octanoyl-CoA to hexanoyl-CoA	Homo sapiens	
2178	R-HSA-77346	Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA	Homo sapiens	
2179	R-HSA-77310	Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA	Homo sapiens	
2180	R-HSA-77350	Beta oxidation of hexanoyl-CoA to butanoyl-CoA	Homo sapiens	
2181	R-HSA-77305	Beta oxidation of palmitoyl-CoA to myristoyl-CoA	Homo sapiens	
2182	R-HSA-77285	Beta oxidation of myristoyl-CoA to lauroyl-CoA	Homo sapiens	
2183	R-HSA-71032	Propionyl-CoA catabolism	Homo sapiens	
2184	R-HSA-400206	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)	Homo sapiens	WP2797
2185	R-HSA-1989781	PPARA activates gene expression	Homo sapiens	
2186	R-HSA-75109	Triglyceride Biosynthesis	Homo sapiens	
2187	R-HSA-75105	Fatty Acyl-CoA Biosynthesis	Homo sapiens	
2188	R-HSA-75876	Synthesis of very long-chain fatty acyl-CoAs	Homo sapiens	
2189	R-HSA-194068	Bile acid and bile salt metabolism	Homo sapiens	WP1788
2190	R-HSA-159418	Recycling of bile acids and salts	Homo sapiens	
2191	R-HSA-192105	Synthesis of bile acids and bile salts	Homo sapiens	
2192	R-HSA-193368	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	Homo sapiens	
2193	R-HSA-193775	Synthesis of bile acids and bile salts via 24-hydroxycholesterol	Homo sapiens	
2194	R-HSA-193807	Synthesis of bile acids and bile salts via 27-hydroxycholesterol	Homo sapiens	
2195	R-HSA-428157	Sphingolipid metabolism	Homo sapiens	WP2788
2196	R-HSA-1660662	Glycosphingolipid metabolism	Homo sapiens	
2197	R-HSA-1660661	Sphingolipid de novo biosynthesis	Homo sapiens	
2198	R-HSA-196071	Metabolism of steroid hormones	Homo sapiens	WP3836
2199	R-HSA-193144	Estrogen biosynthesis	Homo sapiens	
2200	R-HSA-196108	Pregnenolone biosynthesis	Homo sapiens	
2201	R-HSA-193048	Androgen biosynthesis	Homo sapiens	
2202	R-HSA-194002	Glucocorticoid biosynthesis	Homo sapiens	
2203	R-HSA-193993	Mineralocorticoid biosynthesis	Homo sapiens	
2204	R-HSA-390918	Peroxisomal lipid metabolism	Homo sapiens	WP1878
2205	R-HSA-389887	Beta-oxidation of pristanoyl-CoA	Homo sapiens	
2206	R-HSA-389599	Alpha-oxidation of phytanate	Homo sapiens	
2207	R-HSA-389542	NADPH regeneration	Homo sapiens	
2208	R-HSA-75896	Plasmalogen biosynthesis	Homo sapiens	
2209	R-HSA-390247	Beta-oxidation of very long chain fatty acids	Homo sapiens	
2210	R-HSA-1483257	Phospholipid metabolism	Homo sapiens	
2211	R-HSA-1483206	Glycerophospholipid biosynthesis	Homo sapiens	WP2740
2212	R-HSA-1482788	Acyl chain remodelling of PC	Homo sapiens	
2213	R-HSA-1483213	Synthesis of PE	Homo sapiens	
2214	R-HSA-1482922	Acyl chain remodelling of PI	Homo sapiens	
2215	R-HSA-1483076	Synthesis of CL	Homo sapiens	
2216	R-HSA-1482798	Acyl chain remodeling of CL	Homo sapiens	
2217	R-HSA-1483191	Synthesis of PC	Homo sapiens	
2218	R-HSA-1483152	Hydrolysis of LPE	Homo sapiens	
2219	R-HSA-6798163	Choline catabolism	Homo sapiens	
2220	R-HSA-1482839	Acyl chain remodelling of PE	Homo sapiens	
2221	R-HSA-1482925	Acyl chain remodelling of PG	Homo sapiens	
2222	R-HSA-1483196	PI and PC transport between ER and Golgi membranes	Homo sapiens	
2223	R-HSA-1483196	PI and PC transport between ER and Golgi membranes	Homo sapiens	
2224	R-HSA-1483115	Hydrolysis of LPC	Homo sapiens	
2225	R-HSA-1483166	Synthesis of PA	Homo sapiens	
2226	R-HSA-1483148	Synthesis of PG	Homo sapiens	
2227	R-HSA-1483226	Synthesis of PI	Homo sapiens	
2228	R-HSA-1482883	Acyl chain remodeling of DAG and TAG	Homo sapiens	
2229	R-HSA-1483171	Synthesis of BMP	Homo sapiens	
2230	R-HSA-1483101	Synthesis of PS	Homo sapiens	
2231	R-HSA-1482801	Acyl chain remodelling of PS	Homo sapiens	
2232	R-HSA-1483255	PI Metabolism	Homo sapiens	WP2747
2233	R-HSA-1660502	PIPs transport between early and late endosome membranes	Homo sapiens	
2234	R-HSA-1660524	PIPs transport between plasma and early endosome membranes	Homo sapiens	
2235	R-HSA-1660508	PIPs transport between late endosome and Golgi membranes	Homo sapiens	
2236	R-HSA-1660516	Synthesis of PIPs at the early endosome membrane	Homo sapiens	
2237	R-HSA-1660514	Synthesis of PIPs at the Golgi membrane	Homo sapiens	
2238	R-HSA-1660499	Synthesis of PIPs at the plasma membrane	Homo sapiens	
2239	R-HSA-1660510	PIPs transport between Golgi and plasma membranes	Homo sapiens	
2240	R-HSA-6814848	Glycerophospholipid catabolism	Homo sapiens	
2241	R-HSA-1483248	Synthesis of PIPs at the ER membrane	Homo sapiens	
2242	R-HSA-1660517	Synthesis of PIPs at the late endosome membrane	Homo sapiens	
2243	R-HSA-1660537	PIPs transport between early endosome and Golgi membranes	Homo sapiens	
2244	R-HSA-2142753	Arachidonic acid metabolism	Homo sapiens	
2245	R-HSA-2162123	Synthesis of Prostaglandins (PG) and Thromboxanes (TX)	Homo sapiens	
2246	R-HSA-2142691	Synthesis of Leukotrienes (LT) and Eoxins (EX)	Homo sapiens	
2247	R-HSA-2142688	Synthesis of 5-eicosatetraenoic acids	Homo sapiens	
2248	R-HSA-2142712	Synthesis of 12-eicosatetraenoic acid derivatives	Homo sapiens	
2249	R-HSA-2142700	Synthesis of Lipoxins (LX)	Homo sapiens	
2250	R-HSA-2142670	Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)	Homo sapiens	
2251	R-HSA-2142770	Synthesis of 15-eicosatetraenoic acid derivatives	Homo sapiens	
2252	R-HSA-2142816	Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE)	Homo sapiens	
2253	R-HSA-2142696	Synthesis of Hepoxilins (HX) and Trioxilins (TrX)	Homo sapiens	
2254	R-HSA-191273	Cholesterol biosynthesis	Homo sapiens	WP1795
2255	R-HSA-6807047	Cholesterol biosynthesis via desmosterol	Homo sapiens	
2256	R-HSA-6807062	Cholesterol biosynthesis via lathosterol	Homo sapiens	
2257	R-HSA-1655829	Regulation of cholesterol biosynthesis by SREBP (SREBF)	Homo sapiens	WP2686
2258	R-HSA-2426168	Activation of gene expression by SREBF (SREBP)	Homo sapiens	WP2706
2259	R-HSA-2046104	alpha-linolenic (omega3) and linoleic (omega6) acid metabolism	Homo sapiens	WP2724
2260	R-HSA-2046106	alpha-linolenic acid (ALA) metabolism	Homo sapiens	
2261	R-HSA-2046105	Linoleic acid (LA) metabolism	Homo sapiens	
2262	R-HSA-2142789	Ubiquinol biosynthesis	Homo sapiens	WP2734
2263	R-HSA-73923	Lipid digestion, mobilization, and transport	Homo sapiens	WP2764
2264	R-HSA-163560	Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis	Homo sapiens	
2265	R-HSA-192456	Digestion of dietary lipid	Homo sapiens	
2266	R-HSA-265473	Trafficking of dietary sterols	Homo sapiens	
2267	R-HSA-174824	Lipoprotein metabolism	Homo sapiens	
2268	R-HSA-171052	LDL-mediated lipid transport	Homo sapiens	
2269	R-HSA-194223	HDL-mediated lipid transport	Homo sapiens	
2270	R-HSA-174800	Chylomicron-mediated lipid transport	Homo sapiens	
2271	R-HSA-8855121	VLDL interactions	Homo sapiens	
2272	R-HSA-8866427	VLDLR internalisation and degradation	Homo sapiens	
2273	R-HSA-8866423	VLDL biosynthesis	Homo sapiens	
2274	R-HSA-8866376	Reelin signalling pathway	Homo sapiens	
2275	R-HSA-8848584	Wax biosynthesis	Homo sapiens	WP3790
2276	R-HSA-71387	Metabolism of carbohydrates	Homo sapiens	WP1848
2277	R-HSA-5661270	Catabolism of glucuronate to xylulose-5-phosphate	Homo sapiens	
2278	R-HSA-189085	Digestion of dietary carbohydrate	Homo sapiens	
2279	R-HSA-5652084	Fructose metabolism	Homo sapiens	
2280	R-HSA-5652227	Fructose biosynthesis	Homo sapiens	
2281	R-HSA-70350	Fructose catabolism	Homo sapiens	
2282	R-HSA-73843	5-Phosphoribose 1-diphosphate biosynthesis	Homo sapiens	
2283	R-HSA-5653890	Lactose synthesis	Homo sapiens	
2284	R-HSA-1630316	Glycosaminoglycan metabolism	Homo sapiens	WP2743
2285	R-HSA-2142845	Hyaluronan metabolism	Homo sapiens	
2286	R-HSA-2160916	Hyaluronan uptake and degradation	Homo sapiens	
2287	R-HSA-2142850	Hyaluronan biosynthesis and export	Homo sapiens	
2288	R-HSA-174362	Transport and synthesis of PAPS	Homo sapiens	
2289	R-HSA-174362	Transport and synthesis of PAPS	Homo sapiens	
2290	R-HSA-1638074	Keratan sulfate/keratin metabolism	Homo sapiens	
2291	R-HSA-2022854	Keratan sulfate biosynthesis	Homo sapiens	
2292	R-HSA-2022857	Keratan sulfate degradation	Homo sapiens	
2293	R-HSA-1638091	Heparan sulfate/heparin (HS-GAG) metabolism	Homo sapiens	
2294	R-HSA-2022928	HS-GAG biosynthesis	Homo sapiens	
2295	R-HSA-2024096	HS-GAG degradation	Homo sapiens	
2296	R-HSA-1971475	A tetrasaccharide linker sequence is required for GAG synthesis	Homo sapiens	
2297	R-HSA-1971475	A tetrasaccharide linker sequence is required for GAG synthesis	Homo sapiens	
2298	R-HSA-1793185	Chondroitin sulfate/dermatan sulfate metabolism	Homo sapiens	
2299	R-HSA-2022923	Dermatan sulfate biosynthesis	Homo sapiens	
2300	R-HSA-2024101	CS/DS degradation	Homo sapiens	
2301	R-HSA-2022870	Chondroitin sulfate biosynthesis	Homo sapiens	
2302	R-HSA-70370	Galactose catabolism	Homo sapiens	
2303	R-HSA-8853383	Lysosomal oligosaccharide catabolism	Homo sapiens	WP3793
2304	R-HSA-71336	Pentose phosphate pathway (hexose monophosphate shunt)	Homo sapiens	
2305	R-HSA-70326	Glucose metabolism	Homo sapiens	
2306	R-HSA-3322077	Glycogen synthesis	Homo sapiens	
2307	R-HSA-70171	Glycolysis	Homo sapiens	
2308	R-HSA-70263	Gluconeogenesis	Homo sapiens	
2309	R-HSA-70221	Glycogen breakdown (glycogenolysis)	Homo sapiens	
2310	R-HSA-5357572	Lysosomal glycogen catabolism	Homo sapiens	
2311	R-HSA-1483249	Inositol phosphate metabolism	Homo sapiens	WP2741
2312	R-HSA-1855204	Synthesis of IP3 and IP4 in the cytosol	Homo sapiens	
2313	R-HSA-1855229	IP6 and IP7 transport between cytosol and nucleus	Homo sapiens	
2314	R-HSA-1855184	IPs transport between cytosol and ER lumen	Homo sapiens	
2315	R-HSA-1855215	IPs transport between ER lumen and cytosol	Homo sapiens	
2316	R-HSA-1855196	IP3 and IP4 transport between cytosol and nucleus	Homo sapiens	
2317	R-HSA-1855156	IPs transport between ER lumen and nucleus	Homo sapiens	
2318	R-HSA-1855192	IPs transport between nucleus and ER lumen	Homo sapiens	
2319	R-HSA-1855231	Synthesis of IPs in the ER lumen	Homo sapiens	
2320	R-HSA-1855191	Synthesis of IPs in the nucleus	Homo sapiens	
2321	R-HSA-1855170	IPs transport between nucleus and cytosol	Homo sapiens	
2322	R-HSA-1855167	Synthesis of pyrophosphates in the cytosol	Homo sapiens	
2323	R-HSA-1855183	Synthesis of IP2, IP, and Ins in the cytosol	Homo sapiens	
2324	R-HSA-202131	Metabolism of nitric oxide	Homo sapiens	WP1850
2325	R-HSA-203765	eNOS activation and regulation	Homo sapiens	
2326	R-HSA-203615	eNOS activation	Homo sapiens	
2327	R-HSA-203641	NOSTRIN mediated eNOS trafficking	Homo sapiens	
2328	R-HSA-1474151	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation	Homo sapiens	
2329	R-HSA-203754	NOSIP mediated eNOS trafficking	Homo sapiens	
2330	R-HSA-15869	Metabolism of nucleotides	Homo sapiens	WP1851
2331	R-HSA-2393930	Phosphate bond hydrolysis by NUDT proteins	Homo sapiens	
2332	R-HSA-73847	Purine metabolism	Homo sapiens	
2333	R-HSA-74259	Purine catabolism	Homo sapiens	
2334	R-HSA-74217	Purine salvage	Homo sapiens	
2335	R-HSA-73817	Purine ribonucleoside monophosphate biosynthesis	Homo sapiens	
2336	R-HSA-499943	Synthesis and interconversion of nucleotide di- and triphosphates	Homo sapiens	
2337	R-HSA-73848	Pyrimidine metabolism	Homo sapiens	
2338	R-HSA-73621	Pyrimidine catabolism	Homo sapiens	
2339	R-HSA-500753	Pyrimidine biosynthesis	Homo sapiens	
2340	R-HSA-73614	Pyrimidine salvage reactions	Homo sapiens	
2341	R-HSA-8850843	Phosphate bond hydrolysis by NTPDase proteins	Homo sapiens	
2342	R-HSA-71291	Metabolism of amino acids and derivatives	Homo sapiens	
2343	R-HSA-351202	Metabolism of polyamines	Homo sapiens	WP3555
2344	R-HSA-351143	Agmatine biosynthesis	Homo sapiens	
2345	R-HSA-71288	Creatine metabolism	Homo sapiens	
2346	R-HSA-350562	Regulation of ornithine decarboxylase (ODC)	Homo sapiens	
2347	R-HSA-70635	Urea cycle	Homo sapiens	
2348	R-HSA-351200	Interconversion of polyamines	Homo sapiens	
2349	R-HSA-1237112	Methionine salvage pathway	Homo sapiens	
2350	R-HSA-1237112	Methionine salvage pathway	Homo sapiens	
2351	R-HSA-389661	Glyoxylate metabolism and glycine degradation	Homo sapiens	WP3562
2352	R-HSA-6783984	Glycine degradation	Homo sapiens	
2353	R-HSA-8849175	Threonine catabolism	Homo sapiens	WP3803
2354	R-HSA-209776	Amine-derived hormones	Homo sapiens	WP3548
2355	R-HSA-209968	Thyroxine biosynthesis	Homo sapiens	
2356	R-HSA-350864	Regulation of thyroid hormone activity	Homo sapiens	
2357	R-HSA-209905	Catecholamine biosynthesis	Homo sapiens	
2358	R-HSA-209931	Serotonin and melatonin biosynthesis	Homo sapiens	
2359	R-HSA-2408522	Selenoamino acid metabolism	Homo sapiens	WP3791
2360	R-HSA-2408517	SeMet incorporation into proteins	Homo sapiens	
2361	R-HSA-2408552	Methylation of MeSeH for excretion	Homo sapiens	
2362	R-HSA-2408508	Metabolism of ingested SeMet, Sec, MeSec into H2Se	Homo sapiens	
2363	R-HSA-2408557	Selenocysteine synthesis	Homo sapiens	
2364	R-HSA-2408550	Metabolism of ingested H2SeO4 and H2SeO3 into H2Se	Homo sapiens	
2365	R-HSA-2408499	Formation of selenosugars for excretion	Homo sapiens	
2366	R-HSA-5263617	Metabolism of ingested MeSeO2H into MeSeH	Homo sapiens	
2367	R-HSA-70614	Amino acid synthesis and interconversion (transamination)	Homo sapiens	WP3564
2368	R-HSA-977347	Serine biosynthesis	Homo sapiens	
2369	R-HSA-5662702	Melanin biosynthesis	Homo sapiens	WP3377
2370	R-HSA-1614635	Sulfur amino acid metabolism	Homo sapiens	WP3574
2371	R-HSA-1614603	Cysteine formation from homocysteine	Homo sapiens	
2372	R-HSA-1614558	Degradation of cysteine and homocysteine	Homo sapiens	
2373	R-HSA-1614517	Sulfide oxidation to sulfate	Homo sapiens	
2374	R-HSA-6788656	Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism	Homo sapiens	WP3573
2375	R-HSA-71064	Lysine catabolism	Homo sapiens	
2376	R-HSA-70688	Proline catabolism	Homo sapiens	
2377	R-HSA-70921	Histidine catabolism	Homo sapiens	
2378	R-HSA-71182	Phenylalanine and tyrosine catabolism	Homo sapiens	
2379	R-HSA-71240	Tryptophan catabolism	Homo sapiens	
2380	R-HSA-70895	Branched-chain amino acid catabolism	Homo sapiens	WP3556
2381	R-HSA-71262	Carnitine synthesis	Homo sapiens	
2382	R-HSA-8935690	Miscellaneous digestion events	Homo sapiens	
2383	R-HSA-1428517	The citric acid (TCA) cycle and respiratory electron transport	Homo sapiens	WP2766
2384	R-HSA-71406	Pyruvate metabolism and Citric Acid (TCA) cycle	Homo sapiens	
2385	R-HSA-71403	Citric acid cycle (TCA cycle)	Homo sapiens	
2386	R-HSA-880009	Interconversion of 2-oxoglutarate and 2-hydroxyglutarate	Homo sapiens	
2387	R-HSA-70268	Pyruvate metabolism	Homo sapiens	
2388	R-HSA-204174	Regulation of pyruvate dehydrogenase (PDH) complex	Homo sapiens	
2389	R-HSA-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	Homo sapiens	WP1902
2390	R-HSA-163210	Formation of ATP by chemiosmotic coupling	Homo sapiens	
2391	R-HSA-166187	Mitochondrial Uncoupling Proteins	Homo sapiens	
2392	R-HSA-167827	The proton buffering model	Homo sapiens	
2393	R-HSA-167826	The fatty acid cycling model	Homo sapiens	
2394	R-HSA-611105	Respiratory electron transport	Homo sapiens	
2395	R-HSA-6799198	Complex I biogenesis	Homo sapiens	
2396	R-HSA-163685	Integration of energy metabolism	Homo sapiens	WP1831
2397	R-HSA-163358	PKA-mediated phosphorylation of key metabolic factors	Homo sapiens	
2398	R-HSA-163765	ChREBP activates metabolic gene expression	Homo sapiens	
2399	R-HSA-422356	Regulation of insulin secretion	Homo sapiens	
2400	R-HSA-400451	Free fatty acids regulate insulin secretion	Homo sapiens	
2401	R-HSA-434316	Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion	Homo sapiens	
2402	R-HSA-381676	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion	Homo sapiens	
2403	R-HSA-399997	Acetylcholine regulates insulin secretion	Homo sapiens	
2404	R-HSA-400042	Adrenaline,noradrenaline inhibits insulin secretion	Homo sapiens	
2405	R-HSA-163754	Insulin effects increased synthesis of Xylulose-5-Phosphate	Homo sapiens	
2406	R-HSA-163359	Glucagon signaling in metabolic regulation	Homo sapiens	
2407	R-HSA-164378	PKA activation in glucagon signalling	Homo sapiens	
2408	R-HSA-163767	PP2A-mediated dephosphorylation of key metabolic factors	Homo sapiens	
2409	R-HSA-163680	AMPK inhibits chREBP transcriptional activation activity	Homo sapiens	
2410	R-HSA-189445	Metabolism of porphyrins	Homo sapiens	WP1852
2411	R-HSA-189483	Heme degradation	Homo sapiens	
2412	R-HSA-189451	Heme biosynthesis	Homo sapiens	
2413	R-HSA-1362409	Mitochondrial iron-sulfur cluster biogenesis	Homo sapiens	WP2702
2414	R-HSA-2395516	Electron transport from NADPH to Ferredoxin	Homo sapiens	
2415	R-HSA-211859	Biological oxidations	Homo sapiens	
2416	R-HSA-156580	Phase II conjugation	Homo sapiens	WP1880
2417	R-HSA-156581	Methylation	Homo sapiens	
2418	R-HSA-156582	Acetylation	Homo sapiens	
2419	R-HSA-156588	Glucuronidation	Homo sapiens	
2420	R-HSA-173599	Formation of the active cofactor, UDP-glucuronate	Homo sapiens	
2421	R-HSA-156590	Glutathione conjugation	Homo sapiens	
2422	R-HSA-174403	Glutathione synthesis and recycling	Homo sapiens	
2423	R-HSA-156587	Amino Acid conjugation	Homo sapiens	
2424	R-HSA-159424	Conjugation of carboxylic acids	Homo sapiens	
2425	R-HSA-177128	Conjugation of salicylate with glycine	Homo sapiens	
2426	R-HSA-177162	Conjugation of phenylacetate with glutamine	Homo sapiens	
2427	R-HSA-177135	Conjugation of benzoate with glycine	Homo sapiens	
2428	R-HSA-156584	Cytosolic sulfonation of small molecules	Homo sapiens	
2429	R-HSA-5423646	Aflatoxin activation and detoxification	Homo sapiens	WP3306
2430	R-HSA-211945	Phase 1 - Functionalization of compounds	Homo sapiens	WP1879
2431	R-HSA-140179	Amine Oxidase reactions	Homo sapiens	
2432	R-HSA-141333	Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB	Homo sapiens	
2433	R-HSA-141334	PAOs oxidise polyamines to amines	Homo sapiens	
2434	R-HSA-71384	Ethanol oxidation	Homo sapiens	
2435	R-HSA-211897	Cytochrome P450 - arranged by substrate type	Homo sapiens	
2436	R-HSA-211916	Vitamins	Homo sapiens	
